SNID: ASASSN14LP
#  
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2023-12-01T02:52:52 [V7.32.6]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO protocol=ASU 
#INFO request_date=2023-12-01T02:52:52 
#INFO request_post=https://vizier.cds.unistra.fr//viz-bin/asu-txt 
#-oc.form=sexa
#-out.max=unlimited
#-nav=cat:J/ApJ/826/144&tab:{J/ApJ/826/144/table1}&key:source=J/ApJ/826/144/table1&HTTPPRM:&
#-source=J/ApJ/826/144/table1
#-order=I
#-out=JD
#-out=Band
#-out=l_mag
#-out=mag
#-out=e_mag
#-out=Tel
#
#INFO contact=cds-question@unistra.fr 
#INFO version=7.32.6 
#INFO -out.max=unlimited 
#RESOURCE=yCat_18260144
#Name: J/ApJ/826/144
#Title: Follow-up observations of SNIa ASASSN-14lp (Shappee+, 2016)
#INFO ivoid=ivo://cds.vizier/j/apj/826/144    
#INFO publisher=CDS    
#INFO creator=Shappee B.J.    
#INFO related_resource=bibcode:2016ApJ...826..144S    
#INFO landing_page=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/826/144    
#INFO publication_id=doi:10.26093/cds/vizier.18260144    
#INFO publication_date=2017-06-01    
#INFO curation_level=RESEARCH    
#INFO rights=https://cds.unistra.fr/vizier-org/licences_vizier.html    
#Table J_ApJ_826_144_table1:
#Name: J/ApJ/826/144/table1
#Title: Photometric observations
#SURVEY: UVEXT
#REDSHIFT: 0.0034
#RA: 191.28791667
#DEC: -0.45902778
#---Details of Columns:
VARLIST:  MJD        FLT  FLUXCAL   FLUXCALERR    MAG     MAGERR     MAGSYS   TELESCOPE    INSTRUMENT   DQ
OBS: 57003.361000 CSP-g/A 398107.1706 3666.6865 13.500 0.010 ab CSP CSP None
OBS: 57004.327000 CSP-g/A 492039.5357 4531.8317 13.270 0.010 ab CSP CSP None
OBS: 57005.340000 CSP-g/A 666806.7692 6141.4904 12.940 0.010 ab CSP CSP None
OBS: 57009.343000 CSP-g/A 1191242.0080 10971.6963 12.310 0.010 ab CSP CSP None
OBS: 57010.339000 CSP-g/A 1247383.5142 11488.7764 12.260 0.010 ab CSP CSP None
OBS: 57011.338000 CSP-g/A 1306170.8881 12030.2257 12.210 0.010 ab CSP CSP None
OBS: 57012.338000 CSP-g/A 1342764.9611 12367.2681 12.180 0.010 ab CSP CSP None
OBS: 57013.338000 CSP-g/A 1342764.9611 12367.2681 12.180 0.010 ab CSP CSP None
OBS: 57014.333000 CSP-g/A 1419057.5217 13069.9455 12.120 0.010 ab CSP CSP None
OBS: 57018.313000 CSP-g/A 1393156.8029 12831.3921 12.140 0.010 ab CSP CSP None
OBS: 57019.308000 CSP-g/A 1342764.9611 12367.2681 12.180 0.010 ab CSP CSP None
OBS: 57020.305000 CSP-g/A 1330454.4180 12253.8843 12.190 0.010 ab CSP CSP None
OBS: 57021.307000 CSP-g/A 1330454.4180 12253.8843 12.190 0.010 ab CSP CSP None
OBS: 57022.370000 CSP-g/A 1235947.4334 11383.4466 12.270 0.010 ab CSP CSP None
OBS: 57023.372000 CSP-g/A 1158777.3562 10672.6871 12.340 0.010 ab CSP CSP None
OBS: 57024.370000 CSP-g/A 1116863.2478 10286.6456 12.380 0.010 ab CSP CSP None
OBS: 57025.322000 CSP-g/A 1066596.1212 9823.6703 12.430 0.010 ab CSP CSP None
OBS: 57026.359000 CSP-g/A 1096478.1961 20197.7863 12.400 0.020 ab CSP CSP None
OBS: 57028.363000 CSP-g/A 920449.5718 16955.2334 12.590 0.020 ab CSP CSP None
OBS: 57029.283000 CSP-g/A 801678.0634 7383.6955 12.740 0.010 ab CSP CSP None
OBS: 57030.327000 CSP-g/A 724435.9601 6672.2725 12.850 0.010 ab CSP CSP None
OBS: 57031.303000 CSP-g/A 685488.2265 6313.5522 12.910 0.010 ab CSP CSP None
OBS: 57032.274000 CSP-g/A 642687.7173 5919.3467 12.980 0.010 ab CSP CSP None
OBS: 57036.324000 CSP-g/A 478630.0923 4408.3267 13.300 0.010 ab CSP CSP None
OBS: 57037.310000 CSP-g/A 440554.8635 8115.2849 13.390 0.020 ab CSP CSP None
OBS: 57038.324000 CSP-g/A 409260.6597 3769.4135 13.470 0.010 ab CSP CSP None
OBS: 57039.342000 CSP-g/A 398107.1706 7333.3729 13.500 0.020 ab CSP CSP None
OBS: 57040.335000 CSP-g/A 334195.0400 3078.0366 13.690 0.010 ab CSP CSP None
OBS: 57041.346000 CSP-g/A 304789.4990 2807.2027 13.790 0.010 ab CSP CSP None
OBS: 57042.349000 CSP-g/A 285759.0543 2631.9266 13.860 0.010 ab CSP CSP None
OBS: 57043.271000 CSP-g/A 263026.7992 2422.5557 13.950 0.010 ab CSP CSP None
OBS: 57044.275000 CSP-g/A 242102.9047 2229.8404 14.040 0.010 ab CSP CSP None
OBS: 57045.244000 CSP-g/A 224905.4606 2071.4468 14.120 0.010 ab CSP CSP None
OBS: 57046.245000 CSP-g/A 212813.9046 1960.0799 14.180 0.010 ab CSP CSP None
OBS: 57047.234000 CSP-g/A 199526.2315 3675.3929 14.250 0.020 ab CSP CSP None
OBS: 57048.267000 CSP-g/A 194088.5878 3575.2282 14.280 0.020 ab CSP CSP None
OBS: 57049.244000 CSP-g/A 188799.1349 3477.7933 14.310 0.020 ab CSP CSP None
OBS: 57055.345000 CSP-g/A 141905.7522 1306.9945 14.620 0.010 ab CSP CSP None
OBS: 57056.359000 CSP-g/A 139315.6803 1283.1392 14.640 0.010 ab CSP CSP None
OBS: 57057.277000 CSP-g/A 143218.7899 2638.1760 14.610 0.020 ab CSP CSP None
OBS: 57058.265000 CSP-g/A 125892.5412 1159.5081 14.750 0.010 ab CSP CSP None
OBS: 57059.269000 CSP-g/A 130617.0888 1203.0226 14.710 0.010 ab CSP CSP None
OBS: 57064.298000 CSP-g/A 121338.8850 2235.1351 14.790 0.020 ab CSP CSP None
OBS: 57065.339000 CSP-g/A 118032.0636 1087.1107 14.820 0.010 ab CSP CSP None
OBS: 57066.329000 CSP-g/A 114815.3621 1057.4839 14.850 0.010 ab CSP CSP None
OBS: 57068.293000 CSP-g/A 118032.0636 1087.1107 14.820 0.010 ab CSP CSP None
OBS: 57069.304000 CSP-g/A 111686.3248 1028.6646 14.880 0.010 ab CSP CSP None
OBS: 57075.270000 CSP-g/A 101859.1388 938.1532 14.980 0.010 ab CSP CSP None
OBS: 57079.315000 CSP-g/A 97274.7224 895.9294 15.030 0.010 ab CSP CSP None
OBS: 57082.259000 CSP-g/A 92044.9572 847.7617 15.090 0.010 ab CSP CSP None
OBS: 57084.197000 CSP-g/A 89536.4766 824.6578 15.120 0.010 ab CSP CSP None
OBS: 57086.194000 CSP-g/A 87902.2517 809.6061 15.140 0.010 ab CSP CSP None
OBS: 57091.217000 CSP-g/A 80909.5899 745.2016 15.230 0.010 ab CSP CSP None
OBS: 57093.233000 CSP-g/A 79432.8235 731.6001 15.250 0.010 ab CSP CSP None
OBS: 57095.248000 CSP-g/A 77268.0585 711.6620 15.280 0.010 ab CSP CSP None
OBS: 57097.268000 CSP-g/A 74473.1974 685.9205 15.320 0.010 ab CSP CSP None
OBS: 57099.185000 CSP-g/A 71779.4291 661.1101 15.360 0.010 ab CSP CSP None
OBS: 57101.236000 CSP-g/A 69183.0971 637.1971 15.400 0.010 ab CSP CSP None
OBS: 57104.206000 CSP-g/A 68548.8226 1262.7104 15.410 0.020 ab CSP CSP None
OBS: 57001.334000 CSP-r/L 188799.1349 1738.8967 14.310 0.010 ab CSP CSP None
OBS: 57002.330000 CSP-r/L 301995.1720 2781.4661 13.800 0.010 ab CSP CSP None
OBS: 57002.340000 CSP-r/L 304789.4990 2807.2027 13.790 0.010 ab CSP CSP None
OBS: 57003.360000 CSP-r/L 436515.8322 4020.4418 13.400 0.010 ab CSP CSP None
OBS: 57004.325000 CSP-r/L 580764.4175 5349.0145 13.090 0.010 ab CSP CSP None
OBS: 57005.338000 CSP-r/L 744731.9739 6859.2049 12.820 0.010 ab CSP CSP None
OBS: 57009.344000 CSP-r/L 1282330.5827 11810.6494 12.230 0.010 ab CSP CSP None
OBS: 57010.340000 CSP-r/L 1367728.8256 12597.1928 12.160 0.010 ab CSP CSP None
OBS: 57011.339000 CSP-r/L 1445439.7707 13312.9339 12.100 0.010 ab CSP CSP None
OBS: 57012.339000 CSP-r/L 1485935.6423 13685.9130 12.070 0.010 ab CSP CSP None
OBS: 57013.335000 CSP-r/L 1584893.1925 14597.3418 12.000 0.010 ab CSP CSP None
OBS: 57014.334000 CSP-r/L 1659586.9074 30570.5866 11.950 0.020 ab CSP CSP None
OBS: 57018.313000 CSP-r/L 1674942.8760 15426.7264 11.940 0.010 ab CSP CSP None
OBS: 57019.308000 CSP-r/L 1690440.9316 15569.4681 11.930 0.010 ab CSP CSP None
OBS: 57020.305000 CSP-r/L 1614358.5568 14868.7266 11.980 0.010 ab CSP CSP None
OBS: 57021.307000 CSP-r/L 1644371.7232 15145.1569 11.960 0.010 ab CSP CSP None
OBS: 57022.370000 CSP-r/L 1485935.6423 13685.9130 12.070 0.010 ab CSP CSP None
OBS: 57023.371000 CSP-r/L 1393156.8029 12831.3921 12.140 0.010 ab CSP CSP None
OBS: 57024.370000 CSP-r/L 1318256.7386 12141.5400 12.200 0.010 ab CSP CSP None
OBS: 57025.321000 CSP-r/L 1258925.4118 11595.0807 12.250 0.010 ab CSP CSP None
OBS: 57026.360000 CSP-r/L 1235947.4334 22766.8933 12.270 0.020 ab CSP CSP None
OBS: 57027.363000 CSP-r/L 1116863.2478 20573.2911 12.380 0.020 ab CSP CSP None
OBS: 57028.364000 CSP-r/L 1116863.2478 20573.2911 12.380 0.020 ab CSP CSP None
OBS: 57029.282000 CSP-r/L 990831.9449 9125.8595 12.510 0.010 ab CSP CSP None
OBS: 57030.325000 CSP-r/L 946237.1614 8715.1281 12.560 0.010 ab CSP CSP None
OBS: 57031.302000 CSP-r/L 946237.1614 8715.1281 12.560 0.010 ab CSP CSP None
OBS: 57032.273000 CSP-r/L 954992.5860 8795.7682 12.550 0.010 ab CSP CSP None
OBS: 57036.325000 CSP-r/L 870963.5900 8021.8360 12.650 0.010 ab CSP CSP None
OBS: 57037.311000 CSP-r/L 839459.9865 15463.3566 12.690 0.020 ab CSP CSP None
OBS: 57038.323000 CSP-r/L 847227.4141 15606.4373 12.680 0.020 ab CSP CSP None
OBS: 57039.342000 CSP-r/L 862978.5478 15896.5826 12.660 0.020 ab CSP CSP None
OBS: 57040.334000 CSP-r/L 824138.1150 7590.5593 12.710 0.010 ab CSP CSP None
OBS: 57041.345000 CSP-r/L 801678.0634 7383.6955 12.740 0.010 ab CSP CSP None
OBS: 57042.350000 CSP-r/L 772680.5851 7116.6200 12.780 0.010 ab CSP CSP None
OBS: 57043.269000 CSP-r/L 765596.6069 7051.3744 12.790 0.010 ab CSP CSP None
OBS: 57044.274000 CSP-r/L 711213.5137 6550.4898 12.870 0.010 ab CSP CSP None
OBS: 57045.242000 CSP-r/L 685488.2265 6313.5522 12.910 0.010 ab CSP CSP None
OBS: 57046.244000 CSP-r/L 679203.6326 12511.3384 12.920 0.020 ab CSP CSP None
OBS: 57047.233000 CSP-r/L 602559.5861 5549.7546 13.050 0.010 ab CSP CSP None
OBS: 57048.266000 CSP-r/L 591561.6342 5448.4601 13.070 0.010 ab CSP CSP None
OBS: 57049.243000 CSP-r/L 524807.4602 4833.6342 13.200 0.010 ab CSP CSP None
OBS: 57055.344000 CSP-r/L 380189.3963 3501.6584 13.550 0.010 ab CSP CSP None
OBS: 57056.360000 CSP-r/L 369828.1798 3406.2285 13.580 0.010 ab CSP CSP None
OBS: 57057.277000 CSP-r/L 363078.0548 3344.0578 13.600 0.010 ab CSP CSP None
OBS: 57058.264000 CSP-r/L 353183.1698 3252.9229 13.630 0.010 ab CSP CSP None
OBS: 57059.268000 CSP-r/L 337287.3087 3106.5173 13.680 0.010 ab CSP CSP None
OBS: 57064.297000 CSP-r/L 291071.7118 2680.8578 13.840 0.010 ab CSP CSP None
OBS: 57065.339000 CSP-r/L 277971.3268 2560.1993 13.890 0.010 ab CSP CSP None
OBS: 57066.328000 CSP-r/L 265460.5562 2444.9714 13.940 0.010 ab CSP CSP None
OBS: 57067.324000 CSP-r/L 263026.7992 2422.5557 13.950 0.010 ab CSP CSP None
OBS: 57068.293000 CSP-r/L 255858.5887 2356.5344 13.980 0.010 ab CSP CSP None
OBS: 57069.303000 CSP-r/L 244343.0553 2250.4728 14.030 0.010 ab CSP CSP None
OBS: 57075.269000 CSP-r/L 203235.7011 1871.8618 14.230 0.010 ab CSP CSP None
OBS: 57079.316000 CSP-r/L 181970.0859 1675.9991 14.350 0.010 ab CSP CSP None
OBS: 57082.259000 CSP-r/L 172186.8575 1585.8926 14.410 0.010 ab CSP CSP None
OBS: 57084.198000 CSP-r/L 161435.8557 1486.8727 14.480 0.010 ab CSP CSP None
OBS: 57086.192000 CSP-r/L 149968.4836 1381.2547 14.560 0.010 ab CSP CSP None
OBS: 57091.215000 CSP-r/L 130617.0888 1203.0226 14.710 0.010 ab CSP CSP None
OBS: 57093.232000 CSP-r/L 123594.7433 1138.3447 14.770 0.010 ab CSP CSP None
OBS: 57095.249000 CSP-r/L 116949.9391 1077.1440 14.830 0.010 ab CSP CSP None
OBS: 57097.269000 CSP-r/L 110662.3784 1019.2337 14.890 0.010 ab CSP CSP None
OBS: 57099.184000 CSP-r/L 103752.8416 955.5948 14.960 0.010 ab CSP CSP None
OBS: 57101.235000 CSP-r/L 98174.7943 904.2193 15.020 0.010 ab CSP CSP None
OBS: 57104.205000 CSP-r/L 91201.0839 1679.9787 15.100 0.020 ab CSP CSP None
OBS: 57001.337000 CSP-i/C 157036.2804 1446.3513 14.510 0.010 ab CSP CSP None
OBS: 57002.334000 CSP-i/C 242102.9047 2229.8404 14.040 0.010 ab CSP CSP None
OBS: 57002.342000 CSP-i/C 246603.9337 2271.2962 14.020 0.010 ab CSP CSP None
OBS: 57003.362000 CSP-i/C 353183.1698 3252.9229 13.630 0.010 ab CSP CSP None
OBS: 57004.326000 CSP-i/C 469894.1086 4327.8657 13.320 0.010 ab CSP CSP None
OBS: 57005.339000 CSP-i/C 613762.0052 5652.9322 13.030 0.010 ab CSP CSP None
OBS: 57009.345000 CSP-i/C 1018591.3881 9381.5323 12.480 0.010 ab CSP CSP None
OBS: 57010.340000 CSP-i/C 1028016.2981 9468.3385 12.470 0.010 ab CSP CSP None
OBS: 57011.340000 CSP-i/C 1028016.2981 9468.3385 12.470 0.010 ab CSP CSP None
OBS: 57012.340000 CSP-i/C 1056817.5092 9733.6063 12.440 0.010 ab CSP CSP None
OBS: 57013.337000 CSP-i/C 1028016.2981 9468.3385 12.470 0.010 ab CSP CSP None
OBS: 57014.335000 CSP-i/C 1037528.4158 19111.8959 12.460 0.020 ab CSP CSP None
OBS: 57018.314000 CSP-i/C 903649.4737 8322.8827 12.610 0.010 ab CSP CSP None
OBS: 57019.309000 CSP-i/C 920449.5718 8477.6167 12.590 0.010 ab CSP CSP None
OBS: 57020.307000 CSP-i/C 887156.0120 16341.9460 12.630 0.020 ab CSP CSP None
OBS: 57021.308000 CSP-i/C 862978.5478 15896.5826 12.660 0.020 ab CSP CSP None
OBS: 57022.371000 CSP-i/C 794328.2347 7316.0013 12.750 0.010 ab CSP CSP None
OBS: 57023.373000 CSP-i/C 751622.8940 6922.6723 12.810 0.010 ab CSP CSP None
OBS: 57024.371000 CSP-i/C 711213.5137 6550.4898 12.870 0.010 ab CSP CSP None
OBS: 57025.323000 CSP-i/C 679203.6326 6255.6692 12.920 0.010 ab CSP CSP None
OBS: 57026.360000 CSP-i/C 672976.6563 12396.6338 12.930 0.020 ab CSP CSP None
OBS: 57027.365000 CSP-i/C 564936.9748 10406.4780 13.120 0.020 ab CSP CSP None
OBS: 57028.365000 CSP-i/C 570164.2723 10502.7680 13.110 0.020 ab CSP CSP None
OBS: 57029.284000 CSP-i/C 549540.8739 5061.4363 13.150 0.010 ab CSP CSP None
OBS: 57030.328000 CSP-i/C 524807.4602 9667.2683 13.200 0.020 ab CSP CSP None
OBS: 57031.304000 CSP-i/C 544502.6528 5015.0328 13.160 0.010 ab CSP CSP None
OBS: 57032.274000 CSP-i/C 591561.6342 10896.9202 13.070 0.020 ab CSP CSP None
OBS: 57036.325000 CSP-i/C 636795.5209 11730.1556 12.990 0.020 ab CSP CSP None
OBS: 57037.312000 CSP-i/C 642687.7173 11838.6934 12.980 0.020 ab CSP CSP None
OBS: 57038.324000 CSP-i/C 672976.6563 12396.6338 12.930 0.020 ab CSP CSP None
OBS: 57039.343000 CSP-i/C 679203.6326 12511.3384 12.920 0.020 ab CSP CSP None
OBS: 57040.336000 CSP-i/C 666806.7692 12282.9808 12.940 0.020 ab CSP CSP None
OBS: 57041.348000 CSP-i/C 679203.6326 6255.6692 12.920 0.010 ab CSP CSP None
OBS: 57042.350000 CSP-i/C 685488.2265 12627.1044 12.910 0.020 ab CSP CSP None
OBS: 57043.272000 CSP-i/C 698232.4041 6430.9299 12.890 0.010 ab CSP CSP None
OBS: 57044.276000 CSP-i/C 698232.4041 6430.9299 12.890 0.010 ab CSP CSP None
OBS: 57045.245000 CSP-i/C 660693.4480 6085.1849 12.950 0.010 ab CSP CSP None
OBS: 57046.245000 CSP-i/C 648634.4335 5974.1177 12.970 0.010 ab CSP CSP None
OBS: 57047.235000 CSP-i/C 648634.4335 5974.1177 12.970 0.010 ab CSP CSP None
OBS: 57048.268000 CSP-i/C 580764.4175 5349.0145 13.090 0.010 ab CSP CSP None
OBS: 57049.244000 CSP-i/C 549540.8739 10122.8726 13.150 0.020 ab CSP CSP None
OBS: 57055.342000 CSP-i/C 373250.1578 3437.7459 13.570 0.010 ab CSP CSP None
OBS: 57056.362000 CSP-i/C 356451.1334 3283.0219 13.620 0.010 ab CSP CSP None
OBS: 57057.278000 CSP-i/C 353183.1698 6505.8459 13.630 0.020 ab CSP CSP None
OBS: 57058.266000 CSP-i/C 325087.2974 2994.1515 13.720 0.010 ab CSP CSP None
OBS: 57059.270000 CSP-i/C 310455.9588 2859.3925 13.770 0.010 ab CSP CSP None
OBS: 57064.299000 CSP-i/C 260615.3550 2400.3456 13.960 0.010 ab CSP CSP None
OBS: 57065.340000 CSP-i/C 251188.6432 2313.5228 14.000 0.010 ab CSP CSP None
OBS: 57066.329000 CSP-i/C 237684.0287 2189.1412 14.060 0.010 ab CSP CSP None
OBS: 57067.325000 CSP-i/C 231206.4790 2129.4810 14.090 0.010 ab CSP CSP None
OBS: 57068.294000 CSP-i/C 224905.4606 2071.4468 14.120 0.010 ab CSP CSP None
OBS: 57069.305000 CSP-i/C 212813.9046 1960.0799 14.180 0.010 ab CSP CSP None
OBS: 57075.270000 CSP-i/C 173780.0829 1600.5667 14.400 0.010 ab CSP CSP None
OBS: 57079.317000 CSP-i/C 152756.6058 1406.9342 14.540 0.010 ab CSP CSP None
OBS: 57082.260000 CSP-i/C 138038.4265 1271.3753 14.650 0.010 ab CSP CSP None
OBS: 57084.199000 CSP-i/C 129419.5841 2383.9864 14.720 0.020 ab CSP CSP None
OBS: 57086.195000 CSP-i/C 121338.8850 1117.5675 14.790 0.010 ab CSP CSP None
OBS: 57091.218000 CSP-i/C 104712.8548 964.4368 14.950 0.010 ab CSP CSP None
OBS: 57093.234000 CSP-i/C 98174.7943 904.2193 15.020 0.010 ab CSP CSP None
OBS: 57095.251000 CSP-i/C 90364.9474 1664.5765 15.110 0.020 ab CSP CSP None
OBS: 57097.271000 CSP-i/C 87096.3590 1604.3672 15.150 0.020 ab CSP CSP None
OBS: 57099.186000 CSP-i/C 80909.5899 745.2016 15.230 0.010 ab CSP CSP None
OBS: 57101.238000 CSP-i/C 75857.7575 698.6727 15.300 0.010 ab CSP CSP None
OBS: 57104.208000 CSP-i/C 72443.5960 1334.4545 15.350 0.020 ab CSP CSP None
# END:
# =============================================
# =============================================
NSPECTRA: 11

SPECTRUM_ID: 11
SPECTRUM_MJD: 57033.326163059995
SPECTRUM_NLAM: 5536
SPEC: 1677.772 1679.317 3.020076E-18 9.983504E-17 1
SPEC: 1679.317 1680.861 -1.377223E-17 9.492276E-17 1
SPEC: 1680.861 1682.405 3.850646E-17 9.670887E-17 1
SPEC: 1682.405 1683.950 -3.061747E-17 9.156652E-17 1
SPEC: 1683.950 1685.494 -5.912850E-17 9.042725E-17 1
SPEC: 1685.494 1687.039 -2.547250E-16 8.161591E-17 1
SPEC: 1687.039 1688.583 -1.357068E-16 8.210238E-17 1
SPEC: 1688.583 1690.128 1.726024E-16 9.276231E-17 1
SPEC: 1690.128 1691.672 1.080124E-16 9.188997E-17 1
SPEC: 1691.672 1693.216 -6.072508E-17 8.082758E-17 1
SPEC: 1693.216 1694.761 1.057205E-16 8.755429E-17 1
SPEC: 1694.761 1696.305 4.310961E-17 8.513738E-17 1
SPEC: 1696.305 1697.850 -2.025612E-16 7.442415E-17 1
SPEC: 1697.850 1699.394 -1.254007E-16 7.515059E-17 1
SPEC: 1699.394 1700.939 8.712908E-17 8.287304E-17 1
SPEC: 1700.939 1702.483 1.571336E-16 8.497987E-17 1
SPEC: 1702.483 1704.027 -2.857138E-17 7.727510E-17 1
SPEC: 1704.027 1705.572 -1.468613E-16 7.060205E-17 1
SPEC: 1705.572 1707.116 1.069985E-16 7.889858E-17 1
SPEC: 1707.116 1708.661 1.765893E-16 8.206882E-17 1
SPEC: 1708.661 1710.205 -6.757666E-17 7.186001E-17 1
SPEC: 1710.205 1711.749 -1.000280E-16 6.915218E-17 1
SPEC: 1711.749 1713.294 6.592286E-17 7.352931E-17 1
SPEC: 1713.294 1714.838 1.792786E-16 7.889986E-17 1
SPEC: 1714.838 1716.383 5.351941E-17 7.300935E-17 1
